,order_id,item_id,product_id,quantity,list_price,discount,total_price
2400,841,1,22,2,269.99,0.1,539.98
2401,841,2,9,1,2999.99,0.2,2999.99
2402,841,3,11,1,1680.99,0.2,1680.99
2403,841,4,90,2,209.99,0.07,419.98
2404,841,5,100,1,489.99,0.1,489.99
2405,842,1,81,2,1099.99,0.07,2199.98
2406,842,2,42,1,2299.99,0.1,2299.99
2407,843,1,72,1,619.99,0.1,619.99
2408,843,2,75,2,599.99,0.1,1199.98
2409,843,3,81,1,1099.99,0.1,1099.99
2410,843,4,23,2,299.99,0.07,599.98
2411,844,1,79,2,402.99,0.07,805.98
2412,844,2,12,1,549.99,0.1,549.99
2413,844,3,83,2,149.99,0.2,299.98
2414,844,4,48,1,1499.99,0.2,1499.99
2415,844,5,63,2,3499.99,0.05,6999.98
2416,845,1,16,2,599.99,0.2,1199.98
2417,845,2,75,1,599.99,0.2,599.99
2418,845,3,26,2,599.99,0.05,1199.98
2419,845,4,73,2,749.99,0.2,1499.98
2420,845,5,88,1,189.99,0.05,189.99
2421,846,1,46,2,1409.99,0.05,2819.98
2422,846,2,47,1,5299.99,0.07,5299.99
2423,846,3,71,1,416.99,0.1,416.99
2424,846,4,72,2,619.99,0.05,1239.98
2425,846,5,103,2,551.99,0.07,1103.98
2426,847,1,61,2,4999.99,0.05,9999.98
2427,848,1,93,1,209.99,0.07,209.99
2428,848,2,100,2,489.99,0.2,979.98
2429,848,3,88,2,189.99,0.2,379.98
2430,848,4,41,2,1469.99,0.07,2939.98
2431,849,1,109,1,416.99,0.2,416.99
2432,850,1,101,2,339.99,0.07,679.98
2433,850,2,5,2,1320.99,0.07,2641.98
2434,850,3,37,1,379.99,0.07,379.99
2435,851,1,30,1,999.99,0.2,999.99
2436,851,2,93,1,209.99,0.05,209.99
2437,852,1,46,2,1409.99,0.07,2819.98
2438,853,1,99,1,299.99,0.05,299.99
2439,853,2,58,2,4999.99,0.2,9999.98
2440,853,3,42,2,2299.99,0.2,4599.98
2441,853,4,45,1,869.99,0.2,869.99
2442,853,5,6,1,469.99,0.05,469.99
2443,854,1,87,1,189.99,0.1,189.99
2444,855,1,18,1,449.0,0.1,449.0
2445,855,2,93,2,209.99,0.2,419.98
2446,855,3,89,1,209.99,0.2,209.99
2447,856,1,38,2,549.99,0.05,1099.98
2448,857,1,29,1,999.99,0.2,999.99
2449,858,1,45,2,869.99,0.2,1739.98
2450,858,2,5,1,1320.99,0.2,1320.99
2451,858,3,14,1,269.99,0.07,269.99
2452,858,4,73,2,749.99,0.07,1499.98
2453,859,1,38,2,549.99,0.07,1099.98
2454,859,2,13,1,269.99,0.1,269.99
2455,859,3,14,2,269.99,0.1,539.98
2456,859,4,71,2,416.99,0.1,833.98
2457,859,5,36,2,832.99,0.1,1665.98
2458,860,1,6,1,469.99,0.05,469.99
2459,860,2,24,2,549.99,0.2,1099.98
2460,860,3,25,1,499.99,0.2,499.99
2461,860,4,58,2,4999.99,0.07,9999.98
2462,860,5,95,2,299.99,0.05,599.98
2463,861,1,14,2,269.99,0.07,539.98
2464,861,2,62,1,3499.99,0.2,3499.99
2465,862,1,85,1,329.99,0.05,329.99
2466,862,2,99,1,299.99,0.2,299.99
2467,862,3,49,2,3499.99,0.07,6999.98
2468,863,1,93,2,209.99,0.1,419.98
2469,864,1,37,1,379.99,0.1,379.99
2470,864,2,65,2,346.99,0.05,693.98
2471,864,3,13,1,269.99,0.2,269.99
2472,865,1,109,2,416.99,0.1,833.98
2473,865,2,34,1,469.99,0.05,469.99
2474,866,1,88,1,189.99,0.2,189.99
2475,866,2,67,2,250.99,0.07,501.98
2476,866,3,80,1,761.99,0.07,761.99
2477,866,4,13,2,269.99,0.07,539.98
2478,867,1,101,1,339.99,0.05,339.99
2479,868,1,46,1,1409.99,0.07,1409.99
2480,869,1,7,1,3999.99,0.2,3999.99
2481,869,2,106,2,449.99,0.05,899.98
2482,869,3,33,1,469.99,0.05,469.99
2483,869,4,55,2,2699.99,0.05,5399.98
2484,869,5,65,2,346.99,0.2,693.98
2485,870,1,63,1,3499.99,0.07,3499.99
2486,871,1,106,1,449.99,0.2,449.99
2487,871,2,38,1,549.99,0.1,549.99
2488,871,3,30,2,999.99,0.2,1999.98
2489,871,4,107,2,416.99,0.05,833.98
2490,872,1,62,2,3499.99,0.07,6999.98
2491,872,2,53,1,749.99,0.1,749.99
2492,873,1,32,2,469.99,0.1,939.98
2493,874,1,56,1,5499.99,0.05,5499.99
2494,874,2,27,2,999.99,0.05,1999.98
2495,874,3,73,1,749.99,0.1,749.99
2496,874,4,77,2,799.99,0.07,1599.98
2497,875,1,5,2,1320.99,0.1,2641.98
2498,875,2,15,2,529.99,0.05,1059.98
2499,875,3,14,1,269.99,0.07,269.99
2500,875,4,111,1,470.99,0.2,470.99
2501,876,1,17,2,429.0,0.2,858.0
2502,876,2,66,2,250.99,0.2,501.98
2503,876,3,96,1,349.99,0.07,349.99
2504,876,4,107,2,416.99,0.05,833.98
2505,877,1,73,1,749.99,0.07,749.99
2506,877,2,103,1,551.99,0.1,551.99
2507,878,1,103,1,551.99,0.2,551.99
2508,878,2,13,1,269.99,0.1,269.99
2509,878,3,6,2,469.99,0.2,939.98
2510,878,4,18,2,449.0,0.05,898.0
2511,879,1,100,2,489.99,0.2,979.98
2512,879,2,2,2,749.99,0.07,1499.98
2513,879,3,83,2,149.99,0.2,299.98
2514,879,4,82,1,659.99,0.07,659.99
2515,880,1,28,2,2499.99,0.2,4999.98
2516,880,2,95,1,299.99,0.1,299.99
2517,880,3,5,1,1320.99,0.07,1320.99
2518,880,4,26,1,599.99,0.1,599.99
2519,880,5,66,1,250.99,0.2,250.99
2520,881,1,98,1,489.99,0.07,489.99
2521,881,2,50,1,5999.99,0.2,5999.99
2522,881,3,64,2,489.99,0.05,979.98
2523,881,4,67,1,250.99,0.1,250.99
2524,882,1,63,2,3499.99,0.07,6999.98
2525,882,2,108,2,449.99,0.2,899.98
2526,882,3,57,2,1999.99,0.07,3999.98
2527,883,1,44,1,539.99,0.05,539.99
2528,883,2,5,2,1320.99,0.05,2641.98
2529,884,1,49,2,3499.99,0.05,6999.98
2530,884,2,69,2,416.99,0.07,833.98
2531,884,3,46,2,1409.99,0.2,2819.98
2532,884,4,10,1,1549.0,0.1,1549.0
2533,884,5,21,2,269.99,0.05,539.98
2534,885,1,106,1,449.99,0.07,449.99
2535,885,2,43,1,5299.99,0.1,5299.99
2536,886,1,47,1,5299.99,0.05,5299.99
2537,886,2,30,1,999.99,0.05,999.99
2538,887,1,50,2,5999.99,0.05,11999.98
2539,887,2,70,1,659.99,0.1,659.99
2540,888,1,33,2,469.99,0.1,939.98
2541,888,2,26,2,599.99,0.2,1199.98
2542,889,1,12,2,549.99,0.1,1099.98
2543,890,1,16,2,599.99,0.1,1199.98
2544,890,2,105,2,533.99,0.1,1067.98
2545,890,3,52,1,875.99,0.05,875.99
2546,890,4,67,1,250.99,0.1,250.99
2547,890,5,65,2,346.99,0.1,693.98
2548,891,1,107,2,416.99,0.1,833.98
2549,891,2,32,1,469.99,0.05,469.99
2550,891,3,35,2,832.99,0.1,1665.98
2551,891,4,50,1,5999.99,0.1,5999.99
2552,892,1,36,1,832.99,0.1,832.99
2553,892,2,9,2,2999.99,0.2,5999.98
2554,892,3,50,2,5999.99,0.07,11999.98
2555,892,4,88,1,189.99,0.05,189.99
2556,893,1,67,2,250.99,0.05,501.98
2557,893,2,45,1,869.99,0.07,869.99
2558,894,1,101,2,339.99,0.2,679.98
2559,895,1,106,1,449.99,0.07,449.99
2560,896,1,91,2,349.99,0.05,699.98
2561,896,2,10,1,1549.0,0.05,1549.0
2562,897,1,105,1,533.99,0.05,533.99
2563,897,2,96,1,349.99,0.05,349.99
2564,898,1,45,2,869.99,0.2,1739.98
2565,898,2,16,1,599.99,0.07,599.99
2566,898,3,57,2,1999.99,0.2,3999.98
2567,898,4,69,2,416.99,0.07,833.98
2568,899,1,59,2,2599.99,0.1,5199.98
2569,899,2,17,1,429.0,0.1,429.0
2570,899,3,6,1,469.99,0.2,469.99
2571,900,1,26,2,599.99,0.05,1199.98
2572,900,2,108,1,449.99,0.07,449.99
2573,900,3,89,1,209.99,0.2,209.99
2574,900,4,61,2,4999.99,0.05,9999.98
2575,900,5,28,2,2499.99,0.07,4999.98
2576,901,1,50,1,5999.99,0.2,5999.99
2577,901,2,43,1,5299.99,0.07,5299.99
2578,902,1,38,2,549.99,0.07,1099.98
2579,902,2,92,1,209.99,0.07,209.99
2580,902,3,12,1,549.99,0.2,549.99
2581,902,4,76,2,299.99,0.05,599.98
2582,903,1,31,2,1632.99,0.07,3265.98
2583,903,2,48,2,1499.99,0.05,2999.98
2584,904,1,36,2,832.99,0.1,1665.98
2585,904,2,51,2,6499.99,0.07,12999.98
2586,904,3,92,2,209.99,0.2,419.98
2587,904,4,13,1,269.99,0.2,269.99
2588,905,1,67,1,250.99,0.1,250.99
2589,905,2,62,2,3499.99,0.05,6999.98
2590,905,3,42,2,2299.99,0.2,4599.98
2591,905,4,20,1,599.99,0.2,599.99
2592,906,1,23,2,299.99,0.2,599.98
2593,906,2,28,2,2499.99,0.07,4999.98
2594,906,3,46,1,1409.99,0.05,1409.99
2595,906,4,102,2,489.99,0.1,979.98
2596,906,5,22,2,269.99,0.2,539.98
2597,907,1,84,2,109.99,0.07,219.98
2598,907,2,65,1,346.99,0.07,346.99
2599,908,1,41,1,1469.99,0.2,1469.99
2600,908,2,94,1,249.99,0.1,249.99
2601,908,3,102,2,489.99,0.1,979.98
2602,909,1,5,1,1320.99,0.2,1320.99
2603,910,1,23,1,299.99,0.1,299.99
2604,911,1,66,2,250.99,0.05,501.98
2605,911,2,106,1,449.99,0.05,449.99
2606,911,3,91,2,349.99,0.05,699.98
2607,911,4,49,1,3499.99,0.2,3499.99
2608,912,1,22,2,269.99,0.2,539.98
2609,912,2,71,2,416.99,0.05,833.98
2610,912,3,101,1,339.99,0.05,339.99
2611,912,4,2,2,749.99,0.2,1499.98
2612,913,1,90,2,209.99,0.1,419.98
2613,913,2,24,2,549.99,0.05,1099.98
2614,914,1,38,1,549.99,0.07,549.99
2615,914,2,20,2,599.99,0.2,1199.98
2616,914,3,106,1,449.99,0.05,449.99
2617,914,4,46,1,1409.99,0.1,1409.99
2618,915,1,64,1,489.99,0.05,489.99
2619,915,2,48,1,1499.99,0.07,1499.99
2620,915,3,42,1,2299.99,0.2,2299.99
2621,915,4,2,1,749.99,0.07,749.99
2622,916,1,92,1,209.99,0.2,209.99
2623,917,1,41,1,1469.99,0.07,1469.99
2624,918,1,91,1,349.99,0.2,349.99
2625,918,2,31,1,1632.99,0.1,1632.99
2626,918,3,4,2,2899.99,0.07,5799.98
2627,919,1,7,1,3999.99,0.07,3999.99
2628,919,2,44,1,539.99,0.1,539.99
2629,920,1,76,1,299.99,0.05,299.99
2630,920,2,39,2,1499.99,0.07,2999.98
2631,920,3,78,1,647.99,0.05,647.99
2632,920,4,80,2,761.99,0.07,1523.98
2633,921,1,77,1,799.99,0.2,799.99
2634,921,2,75,2,599.99,0.07,1199.98
2635,921,3,48,1,1499.99,0.1,1499.99
2636,922,1,68,1,449.99,0.2,449.99
2637,922,2,73,1,749.99,0.2,749.99
2638,922,3,86,1,149.99,0.1,149.99
2639,923,1,74,2,439.99,0.05,879.98
2640,923,2,6,1,469.99,0.1,469.99
2641,924,1,97,2,349.99,0.2,699.98
2642,924,2,36,1,832.99,0.2,832.99
2643,925,1,97,1,349.99,0.07,349.99
2644,925,2,62,2,3499.99,0.2,6999.98
2645,926,1,37,2,379.99,0.2,759.98
2646,927,1,74,2,439.99,0.1,879.98
2647,927,2,16,2,599.99,0.2,1199.98
2648,927,3,50,1,5999.99,0.1,5999.99
2649,927,4,3,1,999.99,0.1,999.99
2650,927,5,43,1,5299.99,0.07,5299.99
2651,928,1,71,2,416.99,0.05,833.98
2652,928,2,83,1,149.99,0.2,149.99
2653,929,1,82,1,659.99,0.2,659.99
2654,929,2,63,2,3499.99,0.1,6999.98
2655,929,3,24,1,549.99,0.05,549.99
2656,930,1,56,2,5499.99,0.07,10999.98
2657,930,2,82,1,659.99,0.07,659.99
2658,930,3,60,1,1559.99,0.1,1559.99
2659,930,4,65,2,346.99,0.05,693.98
2660,930,5,51,2,6499.99,0.1,12999.98
2661,931,1,49,2,3499.99,0.07,6999.98
2662,931,2,76,1,299.99,0.2,299.99
2663,932,1,74,1,439.99,0.05,439.99
2664,933,1,77,1,799.99,0.07,799.99
2665,933,2,21,1,269.99,0.2,269.99
2666,933,3,75,2,599.99,0.05,1199.98
2667,934,1,35,2,832.99,0.05,1665.98
2668,934,2,48,1,1499.99,0.05,1499.99
2669,934,3,18,1,449.0,0.1,449.0
2670,934,4,61,1,4999.99,0.07,4999.99
2671,934,5,56,2,5499.99,0.2,10999.98
2672,935,1,65,2,346.99,0.2,693.98
2673,935,2,76,2,299.99,0.07,599.98
2674,935,3,6,1,469.99,0.07,469.99
2675,935,4,38,1,549.99,0.07,549.99
2676,936,1,70,1,659.99,0.1,659.99
2677,936,2,44,1,539.99,0.07,539.99
2678,937,1,108,2,449.99,0.1,899.98
2679,937,2,51,2,6499.99,0.07,12999.98
2680,937,3,58,2,4999.99,0.07,9999.98
2681,937,4,28,2,2499.99,0.07,4999.98
2682,937,5,66,1,250.99,0.2,250.99
2683,938,1,4,1,2899.99,0.05,2899.99
2684,938,2,13,1,269.99,0.05,269.99
2685,939,1,5,1,1320.99,0.1,1320.99
2686,939,2,107,2,416.99,0.2,833.98
2687,940,1,75,2,599.99,0.2,1199.98
2688,941,1,25,1,499.99,0.1,499.99
2689,941,2,102,2,489.99,0.05,979.98
2690,941,3,11,2,1680.99,0.07,3361.98
2691,942,1,98,2,489.99,0.05,979.98
2692,942,2,110,2,470.99,0.1,941.98
2693,942,3,35,2,832.99,0.07,1665.98
2694,942,4,103,1,551.99,0.05,551.99
2695,942,5,100,1,489.99,0.05,489.99
2696,943,1,25,1,499.99,0.2,499.99
2697,943,2,82,1,659.99,0.2,659.99
2698,944,1,29,2,999.99,0.07,1999.98
2699,944,2,16,2,599.99,0.1,1199.98
2700,944,3,70,2,659.99,0.2,1319.98
2701,944,4,85,2,329.99,0.2,659.98
2702,944,5,69,2,416.99,0.07,833.98
2703,945,1,105,1,533.99,0.05,533.99
2704,945,2,94,2,249.99,0.2,499.98
2705,945,3,34,2,469.99,0.05,939.98
2706,945,4,44,2,539.99,0.1,1079.98
2707,945,5,50,2,5999.99,0.05,11999.98
2708,946,1,7,1,3999.99,0.1,3999.99
2709,946,2,85,2,329.99,0.2,659.98
2710,946,3,62,1,3499.99,0.05,3499.99
2711,946,4,22,2,269.99,0.2,539.98
2712,946,5,56,2,5499.99,0.07,10999.98
2713,947,1,32,1,469.99,0.05,469.99
2714,947,2,42,2,2299.99,0.07,4599.98
2715,947,3,44,1,539.99,0.07,539.99
2716,948,1,23,2,299.99,0.2,599.98
2717,948,2,20,2,599.99,0.1,1199.98
2718,948,3,101,1,339.99,0.2,339.99
2719,948,4,92,2,209.99,0.2,419.98
2720,948,5,72,2,619.99,0.2,1239.98
2735,949,1,9,2,2999.99,0.1,5999.98
2736,949,2,55,2,2699.99,0.05,5399.98
2737,950,1,56,1,5499.99,0.05,5499.99
2738,951,1,59,1,2599.99,0.1,2599.99
2739,951,2,43,2,5299.99,0.1,10599.98
2740,951,3,62,2,3499.99,0.2,6999.98
2741,952,1,20,2,599.99,0.07,1199.98
2742,952,2,57,1,1999.99,0.05,1999.99
2743,953,1,23,2,299.99,0.07,599.98
2744,954,1,4,2,2899.99,0.1,5799.98
2745,955,1,43,1,5299.99,0.1,5299.99
2746,955,2,31,2,1632.99,0.07,3265.98
2747,955,3,96,1,349.99,0.05,349.99
2748,955,4,63,1,3499.99,0.2,3499.99
2749,955,5,88,1,189.99,0.05,189.99
2750,956,1,76,2,299.99,0.1,599.98
2751,956,2,23,1,299.99,0.2,299.99
2752,956,3,73,2,749.99,0.1,1499.98
2753,956,4,13,2,269.99,0.2,539.98
2754,956,5,79,2,402.99,0.1,805.98
2755,957,1,108,2,449.99,0.05,899.98
2756,957,2,14,2,269.99,0.07,539.98
2757,957,3,70,2,659.99,0.05,1319.98
2758,957,4,66,1,250.99,0.07,250.99
2759,957,5,111,1,470.99,0.05,470.99
2760,958,1,51,1,6499.99,0.1,6499.99
2761,958,2,76,1,299.99,0.2,299.99
2762,959,1,15,1,529.99,0.2,529.99
2763,959,2,72,1,619.99,0.1,619.99
2764,959,3,41,1,1469.99,0.05,1469.99
2765,959,4,65,1,346.99,0.07,346.99
2766,960,1,73,2,749.99,0.05,1499.98
2767,960,2,52,1,875.99,0.1,875.99
2768,960,3,48,2,1499.99,0.05,2999.98
2769,960,4,83,2,149.99,0.1,299.98
2770,961,1,105,1,533.99,0.1,533.99
2771,961,2,47,2,5299.99,0.2,10599.98
2772,961,3,65,2,346.99,0.07,693.98
2773,962,1,65,2,346.99,0.07,693.98
2774,962,2,64,2,489.99,0.07,979.98
2775,963,1,4,1,2899.99,0.07,2899.99
2776,964,1,90,1,209.99,0.2,209.99
2777,964,2,74,1,439.99,0.2,439.99
2778,965,1,90,2,209.99,0.1,419.98
2779,966,1,88,1,189.99,0.05,189.99
2780,966,2,73,1,749.99,0.07,749.99
2781,967,1,66,1,250.99,0.2,250.99
2782,967,2,77,2,799.99,0.05,1599.98
2783,967,3,87,1,189.99,0.1,189.99
2784,967,4,103,1,551.99,0.2,551.99
2785,968,1,87,1,189.99,0.2,189.99
2786,968,2,61,2,4999.99,0.05,9999.98
2787,968,3,10,2,1549.0,0.05,3098.0
2788,969,1,74,1,439.99,0.2,439.99
2789,969,2,36,1,832.99,0.1,832.99
2790,970,1,85,1,329.99,0.1,329.99
2791,970,2,48,2,1499.99,0.1,2999.98
2792,970,3,54,2,3199.99,0.1,6399.98
2793,970,4,68,1,449.99,0.1,449.99
2794,971,1,70,2,659.99,0.05,1319.98
2795,971,2,65,2,346.99,0.07,693.98
2796,971,3,8,2,1799.99,0.05,3599.98
2797,971,4,12,2,549.99,0.07,1099.98
2798,971,5,38,1,549.99,0.2,549.99
2799,972,1,100,1,489.99,0.2,489.99
2800,972,2,63,1,3499.99,0.07,3499.99
2801,973,1,4,2,2899.99,0.1,5799.98
2802,973,2,28,2,2499.99,0.1,4999.98
2803,973,3,47,2,5299.99,0.05,10599.98
2804,973,4,71,1,416.99,0.07,416.99
2805,974,1,33,2,469.99,0.1,939.98
2806,974,2,22,2,269.99,0.2,539.98
2807,975,1,110,2,470.99,0.2,941.98
2808,976,1,26,2,599.99,0.1,1199.98
2809,976,2,39,1,1499.99,0.07,1499.99
2810,977,1,52,2,875.99,0.1,1751.98
2811,977,2,69,2,416.99,0.05,833.98
2812,977,3,27,1,999.99,0.05,999.99
2813,977,4,80,2,761.99,0.05,1523.98
2814,978,1,106,2,449.99,0.05,899.98
2815,978,2,25,2,499.99,0.2,999.98
2816,978,3,108,2,449.99,0.05,899.98
2817,979,1,55,1,2699.99,0.05,2699.99
2818,979,2,71,2,416.99,0.2,833.98
2819,979,3,12,2,549.99,0.1,1099.98
2820,979,4,52,1,875.99,0.2,875.99
2821,980,1,49,2,3499.99,0.2,6999.98
2822,980,2,9,1,2999.99,0.1,2999.99
2823,980,3,64,1,489.99,0.1,489.99
2824,981,1,35,1,832.99,0.1,832.99
2825,981,2,95,2,299.99,0.05,599.98
2826,981,3,21,2,269.99,0.07,539.98
2827,981,4,36,2,832.99,0.1,1665.98
2828,981,5,61,1,4999.99,0.07,4999.99
2829,982,1,22,2,269.99,0.1,539.98
2830,982,2,110,1,470.99,0.07,470.99
2831,982,3,52,1,875.99,0.07,875.99
2832,982,4,40,2,4999.99,0.05,9999.98
2833,983,1,63,1,3499.99,0.1,3499.99
2834,983,2,20,2,599.99,0.2,1199.98
2835,983,3,68,1,449.99,0.07,449.99
2836,983,4,81,2,1099.99,0.07,2199.98
2837,983,5,88,1,189.99,0.05,189.99
2838,984,1,68,1,449.99,0.2,449.99
2839,984,2,81,2,1099.99,0.2,2199.98
2840,984,3,12,1,549.99,0.1,549.99
2841,984,4,111,1,470.99,0.2,470.99
2842,985,1,5,2,1320.99,0.07,2641.98
2843,985,2,59,1,2599.99,0.2,2599.99
2844,985,3,78,2,647.99,0.05,1295.98
2845,986,1,87,1,189.99,0.1,189.99
2846,986,2,78,1,647.99,0.05,647.99
2847,986,3,26,2,599.99,0.07,1199.98
2848,987,1,51,2,6499.99,0.1,12999.98
2849,987,2,60,2,1559.99,0.2,3119.98
2850,987,3,80,1,761.99,0.07,761.99
2851,988,1,35,1,832.99,0.2,832.99
2852,988,2,38,1,549.99,0.07,549.99
2853,988,3,12,2,549.99,0.07,1099.98
2854,989,1,99,1,299.99,0.05,299.99
2855,989,2,27,1,999.99,0.1,999.99
2856,989,3,70,1,659.99,0.1,659.99
2857,989,4,84,2,109.99,0.07,219.98
2858,989,5,5,1,1320.99,0.1,1320.99
2859,990,1,6,2,469.99,0.2,939.98
2860,990,2,29,1,999.99,0.1,999.99
2861,990,3,91,1,349.99,0.1,349.99
2862,990,4,14,2,269.99,0.1,539.98
2863,991,1,9,2,2999.99,0.2,5999.98
2864,991,2,79,1,402.99,0.2,402.99
2865,991,3,34,1,469.99,0.2,469.99
2866,992,1,45,1,869.99,0.07,869.99
2867,992,2,102,1,489.99,0.1,489.99
2868,992,3,20,1,599.99,0.2,599.99
2869,992,4,101,2,339.99,0.2,679.98
2870,992,5,7,1,3999.99,0.05,3999.99
2871,993,1,58,1,4999.99,0.2,4999.99
2872,993,2,36,2,832.99,0.1,1665.98
2873,993,3,10,2,1549.0,0.05,3098.0
2874,993,4,99,2,299.99,0.07,599.98
2875,993,5,79,2,402.99,0.1,805.98
2876,994,1,37,2,379.99,0.1,759.98
2877,994,2,45,1,869.99,0.2,869.99
2878,994,3,66,1,250.99,0.07,250.99
2879,995,1,16,2,599.99,0.1,1199.98
2880,995,2,90,1,209.99,0.2,209.99
2881,995,3,101,1,339.99,0.1,339.99
2882,996,1,68,2,449.99,0.05,899.98
2883,996,2,32,1,469.99,0.05,469.99
2884,997,1,86,2,149.99,0.07,299.98
2885,997,2,105,2,533.99,0.2,1067.98
2886,997,3,14,2,269.99,0.07,539.98
2887,998,1,26,2,599.99,0.05,1199.98
2888,998,2,105,1,533.99,0.2,533.99
2889,999,1,70,2,659.99,0.07,1319.98
2890,999,2,106,1,449.99,0.05,449.99
2891,1000,1,65,2,346.99,0.05,693.98
2892,1000,2,111,1,470.99,0.1,470.99
2893,1000,3,19,2,449.0,0.07,898.0
2894,1000,4,29,2,999.99,0.05,1999.98
2895,1001,1,72,1,619.99,0.05,619.99
2896,1001,2,45,2,869.99,0.05,1739.98
2897,1001,3,58,1,4999.99,0.1,4999.99
2898,1001,4,111,1,470.99,0.07,470.99
2899,1002,1,100,1,489.99,0.05,489.99
2900,1002,2,83,1,149.99,0.1,149.99
2901,1002,3,8,2,1799.99,0.1,3599.98
2902,1002,4,79,1,402.99,0.2,402.99
2903,1003,1,34,2,469.99,0.05,939.98
2904,1003,2,51,2,6499.99,0.05,12999.98
2905,1004,1,36,2,832.99,0.1,1665.98
2906,1005,1,14,2,269.99,0.2,539.98
2907,1005,2,81,2,1099.99,0.1,2199.98
2908,1005,3,99,1,299.99,0.1,299.99
2909,1006,1,20,1,599.99,0.07,599.99
2910,1006,2,68,1,449.99,0.1,449.99
2911,1006,3,56,2,5499.99,0.07,10999.98
2912,1006,4,65,1,346.99,0.1,346.99
2913,1006,5,46,1,1409.99,0.1,1409.99
2914,1007,1,26,1,599.99,0.2,599.99
2915,1007,2,11,1,1680.99,0.05,1680.99
2916,1007,3,85,2,329.99,0.1,659.98
2917,1007,4,76,1,299.99,0.2,299.99
2918,1007,5,106,2,449.99,0.1,899.98
2919,1008,1,71,1,416.99,0.2,416.99
2920,1008,2,2,1,749.99,0.1,749.99
2921,1008,3,95,1,299.99,0.07,299.99
2922,1009,1,95,2,299.99,0.07,599.98
2923,1009,2,44,1,539.99,0.07,539.99
2924,1010,1,109,2,416.99,0.1,833.98
2925,1011,1,88,1,189.99,0.2,189.99
2926,1011,2,99,2,299.99,0.2,599.98
2927,1011,3,16,2,599.99,0.2,1199.98
2928,1011,4,68,2,449.99,0.05,899.98
2929,1012,1,8,1,1799.99,0.07,1799.99
2930,1012,2,64,1,489.99,0.2,489.99
2931,1013,1,60,2,1559.99,0.05,3119.98
2932,1014,1,97,1,349.99,0.2,349.99
2933,1014,2,45,2,869.99,0.05,1739.98
2934,1014,3,81,2,1099.99,0.1,2199.98
2935,1014,4,59,1,2599.99,0.05,2599.99
2936,1015,1,6,2,469.99,0.1,939.98
2937,1015,2,73,2,749.99,0.2,1499.98
2938,1015,3,101,2,339.99,0.1,679.98
2939,1015,4,13,1,269.99,0.2,269.99
2940,1016,1,76,2,299.99,0.07,599.98
2941,1017,1,89,1,209.99,0.07,209.99
2942,1017,2,82,2,659.99,0.2,1319.98
2943,1017,3,100,1,489.99,0.2,489.99
2944,1017,4,18,2,449.0,0.2,898.0
2945,1017,5,77,2,799.99,0.1,1599.98
2946,1018,1,76,2,299.99,0.07,599.98
2947,1018,2,97,2,349.99,0.1,699.98
2948,1018,3,91,1,349.99,0.2,349.99
2949,1019,1,30,1,999.99,0.1,999.99
2950,1019,2,52,1,875.99,0.2,875.99
2951,1019,3,37,1,379.99,0.05,379.99
2952,1019,4,93,2,209.99,0.2,419.98
2953,1020,1,20,2,599.99,0.05,1199.98
2954,1020,2,69,2,416.99,0.05,833.98
2955,1020,3,15,1,529.99,0.07,529.99
2956,1020,4,57,2,1999.99,0.1,3999.98
2957,1020,5,40,2,4999.99,0.05,9999.98
2958,1021,1,49,2,3499.99,0.07,6999.98
2959,1021,2,23,2,299.99,0.07,599.98
2960,1022,1,33,1,469.99,0.2,469.99
2961,1022,2,46,1,1409.99,0.1,1409.99
2962,1022,3,65,1,346.99,0.07,346.99
2963,1022,4,5,1,1320.99,0.07,1320.99
2964,1023,1,91,1,349.99,0.07,349.99
2965,1023,2,43,2,5299.99,0.1,10599.98
2966,1024,1,104,1,481.99,0.2,481.99
2967,1024,2,28,2,2499.99,0.05,4999.98
2968,1024,3,98,2,489.99,0.2,979.98
2969,1024,4,96,2,349.99,0.1,699.98
2970,1024,5,91,1,349.99,0.2,349.99
2971,1025,1,89,1,209.99,0.07,209.99
2972,1025,2,102,1,489.99,0.1,489.99
2973,1025,3,39,1,1499.99,0.1,1499.99
2974,1025,4,15,1,529.99,0.05,529.99
2975,1025,5,66,2,250.99,0.05,501.98
2976,1026,1,7,2,3999.99,0.07,7999.98
2977,1027,1,95,2,299.99,0.1,599.98
2978,1027,2,14,2,269.99,0.05,539.98
2979,1028,1,111,2,470.99,0.1,941.98
2980,1028,2,10,1,1549.0,0.2,1549.0
2981,1028,3,41,1,1469.99,0.2,1469.99
2982,1028,4,35,2,832.99,0.1,1665.98
2983,1028,5,108,1,449.99,0.2,449.99
2984,1029,1,20,1,599.99,0.2,599.99
2985,1029,2,55,1,2699.99,0.1,2699.99
2986,1029,3,40,1,4999.99,0.2,4999.99
2987,1029,4,68,2,449.99,0.1,899.98
2988,1030,1,27,1,999.99,0.05,999.99
2989,1030,2,10,2,1549.0,0.1,3098.0
2990,1030,3,72,1,619.99,0.1,619.99
2991,1031,1,27,2,999.99,0.2,1999.98
2992,1031,2,108,2,449.99,0.2,899.98
2993,1032,1,60,2,1559.99,0.1,3119.98
2994,1032,2,17,1,429.0,0.1,429.0
2995,1033,1,26,1,599.99,0.07,599.99
2996,1033,2,109,2,416.99,0.1,833.98
2997,1033,3,27,2,999.99,0.07,1999.98
2998,1034,1,101,1,339.99,0.1,339.99
